"Date","Price","Open","High","Low","Vol.","Change %"
"12-06-2024","25,217.60","25,296.65","25,407.15","25,198.05","59.50M","-0.05%"
"11-06-2024","25,230.80","25,075.25","25,342.20","25,008.20","57.48M","0.83%"
"10-06-2024","25,022.65","25,100.50","25,260.05","24,912.60","84.64M","0.01%"
"07-06-2024","25,020.20","24,317.75","25,043.35","24,282.40","71.08M","2.56%"
"06-06-2024","24,396.70","24,367.80","24,463.30","24,200.95","74.20M","0.47%"
"05-06-2024","24,283.75","23,374.15","24,347.90","23,120.65","89.31M","4.70%"
"04-06-2024","23,193.30","24,000.95","24,001.10","22,026.30","141.91M","-3.33%"
"03-06-2024","23,992.70","24,159.70","24,159.70","23,874.90","81.62M","2.45%"
"31-05-2024","23,419.60","23,613.40","23,733.65","23,314.05","141.51M","-0.22%"
"30-05-2024","23,471.00","23,690.50","23,767.25","23,392.15","140.49M","-1.21%"
"29-05-2024","23,757.95","23,670.55","23,805.45","23,566.05","79.66M","-0.24%"
"28-05-2024","23,814.25","23,894.65","23,978.45","23,763.40","52.98M","-0.26%"
"27-05-2024","23,877.15","23,972.40","23,996.70","23,696.35","128.54M","-0.06%"
"24-05-2024","23,891.45","23,774.15","24,038.60","23,692.15","95.85M","0.18%"
"23-05-2024","23,849.25","23,368.55","23,874.75","23,252.20","62.23M","2.25%"
"22-05-2024","23,324.10","23,380.90","23,400.25","23,201.95","51.76M","-0.13%"
"21-05-2024","23,353.75","23,322.95","23,422.05","23,215.45","60.30M","0.06%"
"18-05-2024","23,339.30","23,389.65","23,400.05","23,305.35","7.72B","0.23%"
"17-05-2024","23,285.65","23,045.65","23,386.95","23,039.40","55.26M","1.74%"
"16-05-2024","22,886.85","22,892.10","22,943.80","22,448.55","71.52M","0.56%"
"15-05-2024","22,759.85","22,930.60","22,946.05","22,681.00","49.46M","-0.50%"
"14-05-2024","22,874.80","22,476.80","22,894.70","22,435.70","55.35M","1.83%"
"13-05-2024","22,462.65","22,725.00","22,731.00","22,127.90","108.88M","-1.68%"
"10-05-2024","22,846.90","22,725.35","22,898.30","22,672.30","51.32M","0.94%"
"09-05-2024","22,633.30","22,501.90","22,994.55","22,492.60","71.91M","0.78%"
"08-05-2024","22,458.65","22,102.95","22,512.55","21,959.30","49.19M","1.56%"
