"Date","Price","Open","High","Low","Change %"
"07-06-2016","7.097","7.103","7.103","7.097","-0.01%"
"06-06-2016","7.098","7.104","7.104","7.098","-0.10%"
"03-06-2016","7.105","7.105","7.105","7.105","-0.04%"
"02-06-2016","7.108","7.108","7.108","7.108","-0.10%"
"01-06-2016","7.115","7.115","7.115","7.115","-0.10%"
"31-05-2016","7.122","7.116","7.122","7.116","-0.01%"
"30-05-2016","7.123","7.123","7.123","7.123","0.00%"
"27-05-2016","7.123","7.117","7.123","7.117","0.11%"
"26-05-2016","7.115","7.121","7.121","7.115","-0.01%"
"25-05-2016","7.116","7.116","7.116","7.116","-0.01%"
"24-05-2016","7.117","7.111","7.117","7.111","0.06%"
"23-05-2016","7.113","7.113","7.113","7.113","-0.08%"
"20-05-2016","7.119","7.114","7.119","7.114","-0.06%"
"19-05-2016","7.123","7.123","7.123","7.123","-0.17%"
"18-05-2016","7.135","7.112","7.135","7.112","0.38%"
"17-05-2016","7.108","7.119","7.119","7.108","-0.10%"
"16-05-2016","7.115","7.120","7.120","7.115","-0.01%"
"13-05-2016","7.116","7.121","7.121","7.116","-0.04%"
"12-05-2016","7.119","7.119","7.119","7.119","-0.10%"
"11-05-2016","7.126","7.137","7.137","7.126","0.07%"
"10-05-2016","7.121","7.127","7.127","7.121","-0.10%"
"09-05-2016","7.128","7.139","7.139","7.128","-0.25%"
"06-05-2016","7.146","7.151","7.151","7.146","-0.20%"
"05-05-2016","7.160","7.155","7.160","7.155","-0.10%"
"04-05-2016","7.167","7.167","7.167","7.167","-0.01%"
"03-05-2016","7.168","7.179","7.179","7.168","-0.08%"
"02-05-2016","7.174","7.180","7.180","7.174","0.06%"
"29-04-2016","7.170","7.170","7.170","7.170","-0.13%"
"28-04-2016","7.179","7.184","7.184","7.179","-0.08%"
"27-04-2016","7.185","7.191","7.191","7.185","-0.10%"
"26-04-2016","7.192","7.192","7.192","7.192","0.07%"
"25-04-2016","7.187","7.182","7.187","7.182","0.14%"
"22-04-2016","7.177","7.172","7.177","7.172","-0.13%"
"21-04-2016","7.186","7.186","7.186","7.186","0.60%"
"20-04-2016","7.143","7.148","7.148","7.143","-0.08%"
"18-04-2016","7.149","7.166","7.166","7.149","-0.27%"
"13-04-2016","7.168","7.146","7.168","7.146","0.38%"
"12-04-2016","7.141","7.130","7.141","7.130","-0.08%"
"11-04-2016","7.147","7.136","7.147","7.136","0.21%"
"07-04-2016","7.132","7.137","7.137","7.132","-0.11%"
"06-04-2016","7.140","7.151","7.151","7.140","-0.53%"
"05-04-2016","7.178","7.162","7.178","7.162","-0.01%"
"04-04-2016","7.179","7.201","7.201","7.179","-0.61%"
"31-03-2016","7.223","7.217","7.223","7.217","-0.69%"
"30-03-2016","7.273","7.294","7.294","7.273","-0.44%"
"29-03-2016","7.305","7.327","7.327","7.305","0.21%"
"28-03-2016","7.290","7.295","7.295","7.290","-0.65%"
"23-03-2016","7.338","7.349","7.349","7.338","-0.18%"
"22-03-2016","7.351","7.362","7.362","7.351","-0.08%"
"21-03-2016","7.357","7.367","7.367","7.357","-0.08%"
"18-03-2016","7.363","7.363","7.363","7.363","-0.15%"
"17-03-2016","7.374","7.385","7.385","7.374","-0.15%"
"16-03-2016","7.385","7.396","7.396","7.385","-0.30%"
"15-03-2016","7.407","7.401","7.407","7.401","-0.56%"
"14-03-2016","7.449","7.486","7.486","7.449","-0.49%"
"11-03-2016","7.486","7.497","7.497","7.486","0.20%"
"10-03-2016","7.471","7.482","7.482","7.471","-0.08%"
"09-03-2016","7.477","7.498","7.498","7.477","-0.21%"
"08-03-2016","7.493","7.483","7.493","7.483","0.42%"
"04-03-2016","7.462","7.472","7.472","7.462","0.05%"
"03-03-2016","7.458","7.448","7.458","7.448","0.49%"
"02-03-2016","7.422","7.448","7.448","7.422","0.13%"
"01-03-2016","7.412","7.433","7.433","7.412","-0.28%"
"29-02-2016","7.433","7.511","7.511","7.433","-2.39%"
"26-02-2016","7.615","7.605","7.615","7.605","-1.14%"
"25-02-2016","7.703","7.564","7.703","7.564","1.84%"
"24-02-2016","7.564","7.507","7.564","7.507","1.03%"
"23-02-2016","7.487","7.461","7.487","7.461","0.69%"
"22-02-2016","7.436","7.421","7.436","7.421","0.34%"
"18-02-2016","7.411","7.416","7.416","7.411","-0.09%"
"17-02-2016","7.418","7.433","7.433","7.418","0.20%"
"16-02-2016","7.403","7.423","7.423","7.403","0.14%"
"15-02-2016","7.393","7.398","7.398","7.393","0.27%"
"14-02-2016","7.373","7.373","7.373","7.373","0.00%"
"12-02-2016","7.373","7.378","7.378","7.373","-0.03%"
"11-02-2016","7.375","7.370","7.375","7.370","-0.07%"
"10-02-2016","7.380","7.380","7.380","7.380","-0.08%"
"09-02-2016","7.386","7.391","7.391","7.386","-0.07%"
"08-02-2016","7.391","7.386","7.391","7.386","1.26%"
"05-02-2016","7.299","7.299","7.299","7.299","-0.05%"
"04-02-2016","7.303","7.303","7.303","7.303","-0.23%"
"03-02-2016","7.320","7.305","7.320","7.305","0.18%"
"02-02-2016","7.307","7.367","7.367","7.307","-0.01%"
"01-02-2016","7.308","7.308","7.308","7.308","0.48%"
"29-01-2016","7.273","7.273","7.273","7.273","-0.04%"
"28-01-2016","7.276","7.276","7.276","7.276","-0.03%"
"27-01-2016","7.278","7.278","7.278","7.278","-0.01%"
"25-01-2016","7.279","7.279","7.279","7.279","0.26%"
"22-01-2016","7.260","7.253","7.260","7.253","0.03%"
"21-01-2016","7.258","7.258","7.258","7.258","-0.03%"
"20-01-2016","7.260","7.304","7.304","7.260","-0.01%"
"19-01-2016","7.261","7.269","7.269","7.261","-0.23%"
"18-01-2016","7.278","7.270","7.278","7.270","-0.12%"
"15-01-2016","7.287","7.330","7.330","7.287","0.14%"
"14-01-2016","7.277","7.270","7.277","7.270","0.07%"
"13-01-2016","7.272","7.300","7.300","7.272","0.08%"
"12-01-2016","7.266","7.324","7.324","7.266","-0.32%"
"11-01-2016","7.289","7.304","7.304","7.289","-0.22%"
"10-01-2016","7.305","7.305","7.305","7.305","0.00%"
"08-01-2016","7.305","7.291","7.305","7.291","0.43%"
"07-01-2016","7.274","7.317","7.317","7.274","-0.61%"
"06-01-2016","7.319","7.348","7.348","7.319","-0.31%"
"05-01-2016","7.342","7.313","7.342","7.313","0.08%"
"04-01-2016","7.336","7.351","7.351","7.336","-0.03%"
"01-01-2016","7.338","7.352","7.352","7.338","-1.29%"
"31-12-2015","7.434","7.377","7.434","7.377","0.76%"
"30-12-2015","7.378","7.427","7.427","7.378","-0.19%"
"29-12-2015","7.392","7.392","7.392","7.392","-0.01%"
"28-12-2015","7.393","7.358","7.393","7.358","0.46%"
"23-12-2015","7.359","7.359","7.359","7.359","-0.05%"
"22-12-2015","7.363","7.363","7.363","7.363","-0.01%"
"21-12-2015","7.364","7.364","7.364","7.364","-0.49%"
"18-12-2015","7.400","7.365","7.400","7.365","0.43%"
"17-12-2015","7.368","7.368","7.368","7.368","0.08%"
"16-12-2015","7.362","7.404","7.404","7.362","-0.20%"
"15-12-2015","7.377","7.391","7.391","7.377","-0.20%"
"14-12-2015","7.392","7.385","7.392","7.385","0.08%"
"11-12-2015","7.386","7.399","7.399","7.386","-0.03%"
"10-12-2015","7.388","7.388","7.388","7.388","-0.01%"
"09-12-2015","7.389","7.396","7.396","7.389","-0.01%"
"08-12-2015","7.390","7.377","7.390","7.377","0.63%"
"07-12-2015","7.344","7.364","7.364","7.344","-0.29%"
"04-12-2015","7.365","7.406","7.406","7.365","0.05%"
"03-12-2015","7.361","7.381","7.381","7.361","-0.28%"
"02-12-2015","7.382","7.389","7.389","7.382","-0.01%"
"01-12-2015","7.383","7.417","7.417","7.383","-0.65%"
"30-11-2015","7.431","7.451","7.451","7.431","-0.01%"
"27-11-2015","7.432","7.432","7.432","7.432","-1.20%"
"26-11-2015","7.522","7.421","7.522","7.421","1.53%"
"24-11-2015","7.409","7.422","7.422","7.409","-0.20%"
"23-11-2015","7.424","7.437","7.437","7.424","-0.28%"
"22-11-2015","7.445","7.445","7.445","7.445","0.00%"
"20-11-2015","7.445","7.438","7.445","7.438","0.42%"
"19-11-2015","7.414","7.414","7.414","7.414","0.24%"
"18-11-2015","7.396","7.396","7.396","7.396","0.00%"
"17-11-2015","7.396","7.396","7.396","7.396","-0.01%"
"16-11-2015","7.397","7.397","7.397","7.397","-0.01%"
"13-11-2015","7.398","7.398","7.398","7.398","-0.04%"
"10-11-2015","7.401","7.401","7.401","7.401","-0.22%"
"09-11-2015","7.417","7.417","7.417","7.417","-0.01%"
"06-11-2015","7.418","7.418","7.418","7.418","0.13%"
"05-11-2015","7.408","7.408","7.408","7.408","-0.01%"
"04-11-2015","7.409","7.409","7.409","7.409","-0.01%"
"03-11-2015","7.410","7.410","7.410","7.410","-0.18%"
"02-11-2015","7.423","7.423","7.423","7.423","0.24%"
"30-10-2015","7.405","7.405","7.405","7.405","-0.03%"
"29-10-2015","7.407","7.407","7.407","7.407","-0.19%"
"28-10-2015","7.421","7.421","7.421","7.421","-0.09%"
"27-10-2015","7.428","7.428","7.428","7.428","-0.35%"
"26-10-2015","7.454","7.454","7.454","7.454","0.15%"
"23-10-2015","7.443","7.443","7.443","7.443","-0.03%"
"21-10-2015","7.445","7.445","7.445","7.445","-0.11%"
"20-10-2015","7.453","7.453","7.453","7.453","0.24%"
"19-10-2015","7.435","7.435","7.435","7.435","-0.27%"
"18-10-2015","7.455","7.455","7.455","7.455","0.00%"
"16-10-2015","7.455","7.455","7.455","7.455","0.39%"
"15-10-2015","7.426","7.426","7.426","7.426","-0.44%"
"14-10-2015","7.459","7.459","7.459","7.459","-0.01%"
"13-10-2015","7.460","7.460","7.460","7.460","-0.09%"
"12-10-2015","7.467","7.467","7.467","7.467","0.24%"
"09-10-2015","7.449","7.449","7.449","7.449","-0.04%"
"08-10-2015","7.452","7.452","7.452","7.452","-0.17%"
"07-10-2015","7.465","7.465","7.465","7.465","0.07%"
"06-10-2015","7.460","7.460","7.460","7.460","0.32%"
"05-10-2015","7.436","7.436","7.436","7.436","-0.51%"
"03-10-2015","7.474","7.474","7.474","7.474","0.00%"
"01-10-2015","7.474","7.474","7.474","7.474","0.04%"
"30-09-2015","7.471","7.471","7.471","7.471","0.15%"
"29-09-2015","7.460","7.460","7.460","7.460","-2.18%"
"28-09-2015","7.626","7.626","7.626","7.626","-0.01%"
"27-09-2015","7.627","7.627","7.627","7.627","0.00%"
"24-09-2015","7.627","7.627","7.627","7.627","-0.03%"
"23-09-2015","7.629","7.629","7.629","7.629","-0.01%"
"22-09-2015","7.630","7.630","7.630","7.630","-0.09%"
"21-09-2015","7.637","7.637","7.637","7.637","-0.64%"
"18-09-2015","7.686","7.686","7.686","7.686","0.05%"
"16-09-2015","7.682","7.682","7.682","7.682","-0.09%"
"15-09-2015","7.689","7.689","7.689","7.689","-0.09%"
"14-09-2015","7.696","7.696","7.696","7.696","0.08%"
"11-09-2015","7.690","7.690","7.690","7.690","-0.10%"
"10-09-2015","7.698","7.698","7.698","7.698","-0.01%"
"09-09-2015","7.699","7.699","7.699","7.699","0.00%"
"08-09-2015","7.699","7.699","7.699","7.699","-0.25%"
"07-09-2015","7.718","7.718","7.718","7.718","0.23%"
"04-09-2015","7.700","7.700","7.700","7.700","0.05%"
"03-09-2015","7.696","7.696","7.696","7.696","0.07%"
"02-09-2015","7.691","7.691","7.691","7.691","-0.16%"
"01-09-2015","7.703","7.703","7.703","7.703","-0.25%"
"31-08-2015","7.722","7.722","7.722","7.722","-0.16%"
"28-08-2015","7.734","7.734","7.734","7.734","0.14%"
"27-08-2015","7.723","7.723","7.723","7.723","-0.09%"
"26-08-2015","7.730","7.730","7.730","7.730","-0.23%"
"25-08-2015","7.748","7.748","7.748","7.748","-1.35%"
"24-08-2015","7.854","7.854","7.854","7.854","1.81%"
"21-08-2015","7.714","7.714","7.714","7.714","-0.32%"
"20-08-2015","7.739","7.739","7.739","7.739","-0.01%"
"19-08-2015","7.740","7.740","7.740","7.740","-0.15%"
"17-08-2015","7.752","7.752","7.752","7.752","0.14%"
"14-08-2015","7.741","7.741","7.741","7.741","-0.24%"
"13-08-2015","7.760","7.760","7.760","7.760","-0.39%"
"12-08-2015","7.790","7.790","7.790","7.790","-0.52%"
"11-08-2015","7.831","7.831","7.831","7.831","0.37%"
"10-08-2015","7.802","7.802","7.802","7.802","-0.60%"
"07-08-2015","7.849","7.849","7.849","7.849","1.16%"
"06-08-2015","7.759","7.759","7.759","7.759","-0.59%"
"05-08-2015","7.805","7.805","7.805","7.805","-0.59%"
"04-08-2015","7.851","7.851","7.851","7.851","0.94%"
"03-08-2015","7.778","7.778","7.778","7.778","-0.87%"
"31-07-2015","7.846","7.846","7.846","7.846","0.11%"
"30-07-2015","7.837","7.837","7.837","7.837","1.03%"
"29-07-2015","7.757","7.757","7.757","7.757","-0.08%"
"28-07-2015","7.763","7.763","7.763","7.763","-0.23%"
"27-07-2015","7.781","7.781","7.781","7.781","-0.22%"
"24-07-2015","7.798","7.798","7.798","7.798","0.19%"
"23-07-2015","7.783","7.783","7.783","7.783","-0.15%"
"22-07-2015","7.795","7.795","7.795","7.795","-0.57%"
"21-07-2015","7.840","7.840","7.840","7.840","0.42%"
"20-07-2015","7.807","7.807","7.807","7.807","0.28%"
"18-07-2015","7.785","7.785","7.785","7.785","0.00%"
"17-07-2015","7.785","7.785","7.785","7.785","-0.52%"
"16-07-2015","7.826","7.826","7.826","7.826","-0.92%"
"15-07-2015","7.899","7.899","7.899","7.899","1.06%"
"14-07-2015","7.816","7.816","7.816","7.816","-0.01%"
"13-07-2015","7.817","7.817","7.817","7.817","0.64%"
"10-07-2015","7.767","7.767","7.767","7.767","-0.09%"
"09-07-2015","7.774","7.774","7.774","7.774","0.27%"
"08-07-2015","7.753","7.753","7.753","7.753","0.21%"
"07-07-2015","7.737","7.737","7.737","7.737","-0.36%"
"06-07-2015","7.765","7.765","7.765","7.765","-0.01%"
"03-07-2015","7.766","7.766","7.766","7.766","-0.37%"
"02-07-2015","7.795","7.795","7.795","7.795","0.00%"
"01-07-2015","7.795","7.795","7.795","7.795","-0.36%"
"30-06-2015","7.823","7.823","7.823","7.823","-1.04%"
"29-06-2015","7.905","7.905","7.905","7.905","0.22%"
"26-06-2015","7.888","7.888","7.888","7.888","0.83%"
"25-06-2015","7.823","7.823","7.823","7.823","-0.70%"
"24-06-2015","7.878","7.878","7.878","7.878","1.05%"
"23-06-2015","7.796","7.796","7.796","7.796","-0.08%"
"22-06-2015","7.802","7.802","7.802","7.802","-0.20%"
"19-06-2015","7.818","7.818","7.818","7.818","-0.56%"
"18-06-2015","7.862","7.862","7.862","7.862","-0.34%"
"17-06-2015","7.889","7.889","7.889","7.889","-0.20%"
"16-06-2015","7.905","7.905","7.905","7.905","0.00%"
"15-06-2015","7.905","7.905","7.905","7.905","-0.14%"
"12-06-2015","7.916","7.916","7.916","7.916","0.48%"
"11-06-2015","7.878","7.878","7.878","7.878","-0.14%"
"10-06-2015","7.889","7.889","7.889","7.889","0.41%"
"09-06-2015","7.857","7.857","7.857","7.857","-0.47%"
"08-06-2015","7.894","7.894","7.894","7.894","0.20%"
"07-06-2015","7.878","7.878","7.878","7.878","0.00%"
"05-06-2015","7.878","7.878","7.878","7.878","-0.20%"
"04-06-2015","7.894","7.894","7.894","7.894","0.13%"
"03-06-2015","7.884","7.884","7.884","7.884","1.08%"
"02-06-2015","7.800","7.800","7.800","7.800","0.35%"
"01-06-2015","7.773","7.773","7.773","7.773","0.06%"
"30-05-2015","7.768","7.768","7.768","7.768","0.00%"
"29-05-2015","7.768","7.768","7.768","7.768","-0.41%"
"28-05-2015","7.800","7.800","7.800","7.800","-0.01%"
"27-05-2015","7.801","7.801","7.801","7.801","-0.20%"
"26-05-2015","7.817","7.817","7.817","7.817","0.21%"
"25-05-2015","7.801","7.801","7.801","7.801","-0.99%"
"22-05-2015","7.879","7.879","7.879","7.879","-0.01%"
"21-05-2015","7.880","7.880","7.880","7.880","0.60%"
"20-05-2015","7.833","7.833","7.833","7.833","0.26%"
"19-05-2015","7.813","7.813","7.813","7.813","-0.91%"
"18-05-2015","7.885","7.885","7.885","7.885","-0.66%"
"15-05-2015","7.937","7.937","7.937","7.937","-0.08%"
"14-05-2015","7.943","7.943","7.943","7.943","0.00%"
"13-05-2015","7.943","7.943","7.943","7.943","0.99%"
"12-05-2015","7.865","7.865","7.865","7.865","0.13%"
"11-05-2015","7.855","7.855","7.855","7.855","-1.11%"
"08-05-2015","7.943","7.943","7.943","7.943","0.13%"
"07-05-2015","7.933","7.933","7.933","7.933","0.13%"
"06-05-2015","7.923","7.923","7.923","7.923","0.52%"
"05-05-2015","7.882","7.882","7.882","7.882","0.00%"
"30-04-2015","7.882","7.882","7.882","7.882","0.64%"
"29-04-2015","7.832","7.832","7.832","7.832","0.64%"
"28-04-2015","7.782","7.782","7.782","7.782","0.00%"
"27-04-2015","7.782","7.782","7.782","7.782","0.13%"
"24-04-2015","7.772","7.772","7.772","7.772","0.05%"
"23-04-2015","7.768","7.768","7.768","7.768","0.13%"
"22-04-2015","7.758","7.758","7.758","7.758","-0.13%"
"21-04-2015","7.768","7.768","7.768","7.768","0.05%"
"20-04-2015","7.764","7.764","7.764","7.764","0.00%"
"17-04-2015","7.764","7.764","7.764","7.764","-0.14%"
"16-04-2015","7.775","7.775","7.775","7.775","-0.13%"
"15-04-2015","7.785","7.785","7.785","7.785","-0.19%"
"13-04-2015","7.800","7.800","7.800","7.800","0.18%"
"10-04-2015","7.786","7.786","7.786","7.786","0.18%"
"09-04-2015","7.772","7.772","7.772","7.772","-0.51%"
"08-04-2015","7.812","7.812","7.812","7.812","-0.13%"
"07-04-2015","7.822","7.822","7.822","7.822","0.12%"
"06-04-2015","7.813","7.813","7.813","7.813","-0.32%"
"31-03-2015","7.838","7.838","7.838","7.838","-0.14%"
"30-03-2015","7.849","7.849","7.849","7.849","0.19%"
"27-03-2015","7.834","7.834","7.834","7.834","-0.38%"
"26-03-2015","7.864","7.864","7.864","7.864","0.31%"
"25-03-2015","7.840","7.840","7.840","7.840","0.00%"
"24-03-2015","7.840","7.840","7.840","7.840","-0.01%"
"23-03-2015","7.841","7.841","7.841","7.841","0.19%"
"20-03-2015","7.826","7.826","7.826","7.826","-0.20%"
"19-03-2015","7.842","7.842","7.842","7.842","-0.62%"
"18-03-2015","7.891","7.891","7.891","7.891","0.56%"
"17-03-2015","7.847","7.847","7.847","7.847","-0.56%"
"16-03-2015","7.891","7.891","7.891","7.891","0.00%"
"13-03-2015","7.891","7.891","7.891","7.891","0.91%"
"12-03-2015","7.820","7.820","7.820","7.820","-0.31%"
"11-03-2015","7.844","7.844","7.844","7.844","-1.40%"
"10-03-2015","7.955","7.955","7.955","7.955","0.37%"
"09-03-2015","7.926","7.926","7.926","7.926","-0.01%"
"05-03-2015","7.927","7.927","7.927","7.927","2.20%"
"04-03-2015","7.756","7.756","7.756","7.756","-0.86%"
"03-03-2015","7.823","7.823","7.823","7.823","0.00%"
"02-03-2015","7.823","7.823","7.823","7.823","0.79%"
"27-02-2015","7.762","7.762","7.762","7.762","-0.32%"
"26-02-2015","7.787","7.787","7.787","7.787","0.10%"
"25-02-2015","7.779","7.779","7.779","7.779","-0.12%"
"24-02-2015","7.788","7.788","7.788","7.788","0.12%"
"23-02-2015","7.779","7.779","7.779","7.779","0.48%"
"20-02-2015","7.742","7.742","7.742","7.742","-0.92%"
"19-02-2015","7.814","7.814","7.814","7.814","0.00%"
"18-02-2015","7.814","7.814","7.814","7.814","0.30%"
"16-02-2015","7.791","7.791","7.791","7.791","-0.24%"
"13-02-2015","7.810","7.810","7.810","7.810","-1.58%"
"12-02-2015","7.935","7.935","7.935","7.935","-0.15%"
"11-02-2015","7.947","7.947","7.947","7.947","0.03%"
"10-02-2015","7.945","7.945","7.945","7.945","0.38%"
"09-02-2015","7.915","7.915","7.915","7.915","0.66%"
"06-02-2015","7.863","7.863","7.863","7.863","-0.47%"
"05-02-2015","7.900","7.900","7.900","7.900","0.47%"
"04-02-2015","7.863","7.863","7.863","7.863","0.92%"
"03-02-2015","7.791","7.791","7.791","7.791","0.03%"
"02-02-2015","7.789","7.789","7.789","7.789","0.03%"
"01-02-2015","7.787","7.787","7.787","7.787","0.00%"
"30-01-2015","7.787","7.787","7.787","7.787","0.58%"
"29-01-2015","7.742","7.742","7.742","7.742","-0.35%"
"28-01-2015","7.769","7.769","7.769","7.769","0.39%"
"27-01-2015","7.739","7.739","7.739","7.739","-0.17%"
"23-01-2015","7.752","7.752","7.752","7.752","-0.01%"
"22-01-2015","7.753","7.753","7.753","7.753","0.19%"
"21-01-2015","7.738","7.738","7.738","7.738","-1.04%"
"20-01-2015","7.819","7.819","7.819","7.819","-0.52%"
"19-01-2015","7.860","7.860","7.860","7.860","1.18%"
"16-01-2015","7.768","7.768","7.768","7.768","-0.13%"
"15-01-2015","7.778","7.778","7.778","7.778","-1.54%"
"14-01-2015","7.900","7.900","7.900","7.900","0.11%"
"13-01-2015","7.891","7.891","7.891","7.891","-0.33%"
"12-01-2015","7.917","7.917","7.917","7.917","-0.42%"
"09-01-2015","7.950","7.950","7.950","7.950","-0.10%"
"08-01-2015","7.958","7.958","7.958","7.958","-0.41%"
"07-01-2015","7.991","7.991","7.991","7.991","-0.49%"
"06-01-2015","8.030","8.030","8.030","8.030","0.54%"
"05-01-2015","7.987","7.987","7.987","7.987","-0.40%"
"02-01-2015","8.019","8.019","8.019","8.019","1.78%"
"01-01-2015","7.879","7.879","7.879","7.879","-1.25%"
"31-12-2014","7.979","7.979","7.979","7.979","0.44%"
"30-12-2014","7.944","7.944","7.944","7.944","-0.25%"
"29-12-2014","7.964","7.964","7.964","7.964","-3.01%"
"28-12-2014","8.211","8.211","8.211","8.211","0.00%"
"26-12-2014","8.211","8.211","8.211","8.211","1.32%"
"24-12-2014","8.104","8.104","8.104","8.104","1.29%"
"23-12-2014","8.001","8.001","8.001","8.001","-1.04%"
"22-12-2014","8.085","8.085","8.085","8.085","0.94%"
"19-12-2014","8.010","8.010","8.010","8.010","0.64%"
"18-12-2014","7.959","7.959","7.959","7.959","-1.22%"
"17-12-2014","8.057","8.057","8.057","8.057","-1.59%"
"16-12-2014","8.187","8.187","8.187","8.187","5.43%"
"15-12-2014","7.765","7.765","7.765","7.765","-0.31%"
"14-12-2014","7.789","7.789","7.789","7.789","0.00%"
"12-12-2014","7.789","7.789","7.789","7.789","-1.28%"
"11-12-2014","7.890","7.890","7.890","7.890","-1.36%"
"10-12-2014","7.999","7.999","7.999","7.999","-0.71%"
"09-12-2014","8.056","8.056","8.056","8.056","1.58%"
"08-12-2014","7.931","7.931","7.931","7.931","-0.95%"
"05-12-2014","8.007","8.007","8.007","8.007","-0.44%"
"04-12-2014","8.042","8.042","8.042","8.042","0.68%"
"03-12-2014","7.988","7.988","7.988","7.988","0.58%"
"02-12-2014","7.942","7.942","7.942","7.942","-1.89%"
"01-12-2014","8.095","8.095","8.095","8.095","0.26%"
"30-11-2014","8.074","8.074","8.074","8.074","0.00%"
"28-11-2014","8.074","8.074","8.074","8.074","-0.65%"
"27-11-2014","8.127","8.127","8.127","8.127","-0.05%"
"26-11-2014","8.131","8.131","8.131","8.131","-0.37%"
"25-11-2014","8.161","8.161","8.161","8.161","0.25%"
"24-11-2014","8.141","8.141","8.141","8.141","0.11%"
"21-11-2014","8.132","8.132","8.132","8.132","0.06%"
"20-11-2014","8.127","8.127","8.127","8.127","-1.82%"
"19-11-2014","8.278","8.278","8.278","8.278","0.17%"
"18-11-2014","8.264","8.264","8.264","8.264","-0.35%"
"17-11-2014","8.293","8.293","8.293","8.293","0.40%"
"16-11-2014","8.260","8.260","8.260","8.260","0.00%"
"14-11-2014","8.260","8.260","8.260","8.260","0.07%"
"13-11-2014","8.254","8.254","8.254","8.254","0.63%"
"12-11-2014","8.202","8.202","8.202","8.202","0.02%"
"11-11-2014","8.200","8.200","8.200","8.200","0.24%"
"10-11-2014","8.180","8.180","8.180","8.180","-0.21%"
"07-11-2014","8.197","8.197","8.197","8.197","0.44%"
"05-11-2014","8.161","8.161","8.161","8.161","-1.31%"
"03-11-2014","8.269","8.269","8.269","8.269","0.72%"
"31-10-2014","8.210","8.210","8.210","8.210","-0.53%"
"30-10-2014","8.254","8.254","8.254","8.254","0.00%"
"29-10-2014","8.254","8.254","8.254","8.254","0.70%"
"28-10-2014","8.197","8.197","8.197","8.197","-1.45%"
"27-10-2014","8.318","8.318","8.318","8.318","-0.50%"
"22-10-2014","8.360","8.360","8.360","8.360","0.78%"
"21-10-2014","8.295","8.295","8.295","8.295","-0.28%"
"20-10-2014","8.318","8.318","8.318","8.318","-0.70%"
"17-10-2014","8.377","8.377","8.377","8.377","0.13%"
"16-10-2014","8.366","8.366","8.366","8.366","0.17%"
"15-10-2014","8.352","8.352","8.352","8.352","0.00%"
"14-10-2014","8.352","8.352","8.352","8.352","-1.81%"
"13-10-2014","8.506","8.506","8.506","8.506","-0.32%"
"10-10-2014","8.533","8.533","8.533","8.533","0.06%"
"09-10-2014","8.528","8.528","8.528","8.528","0.02%"
"08-10-2014","8.526","8.526","8.526","8.526","0.02%"
"07-10-2014","8.524","8.524","8.524","8.524","0.45%"
"01-10-2014","8.486","8.486","8.486","8.486","0.13%"
"30-09-2014","8.475","8.475","8.475","8.475","0.45%"
"29-09-2014","8.437","8.437","8.437","8.437","-0.82%"
"27-09-2014","8.507","8.507","8.507","8.507","0.00%"
"26-09-2014","8.507","8.507","8.507","8.507","0.07%"
"25-09-2014","8.501","8.501","8.501","8.501","0.01%"
"24-09-2014","8.500","8.500","8.500","8.500","0.02%"
"23-09-2014","8.498","8.498","8.498","8.498","0.02%"
"22-09-2014","8.496","8.496","8.496","8.496","0.11%"
"19-09-2014","8.487","8.487","8.487","8.487","0.06%"
"18-09-2014","8.482","8.482","8.482","8.482","0.02%"
"17-09-2014","8.480","8.480","8.480","8.480","-0.89%"
"16-09-2014","8.556","8.556","8.556","8.556","0.27%"
"15-09-2014","8.533","8.533","8.533","8.533","-0.39%"
"13-09-2014","8.566","8.566","8.566","8.566","0.00%"
"12-09-2014","8.566","8.566","8.566","8.566","0.07%"
"11-09-2014","8.560","8.560","8.560","8.560","-1.43%"
"10-09-2014","8.684","8.684","8.684","8.684","2.39%"
"09-09-2014","8.481","8.481","8.481","8.481","-1.50%"
"08-09-2014","8.610","8.610","8.610","8.610","0.02%"
"05-09-2014","8.608","8.608","8.608","8.608","0.06%"
"04-09-2014","8.603","8.603","8.603","8.603","0.02%"
"03-09-2014","8.601","8.601","8.601","8.601","0.02%"
"02-09-2014","8.599","8.599","8.599","8.599","0.02%"
"01-09-2014","8.597","8.597","8.597","8.597","1.06%"
"31-08-2014","8.507","8.507","8.507","8.507","0.00%"
"28-08-2014","8.507","8.507","8.507","8.507","0.22%"
"27-08-2014","8.488","8.488","8.488","8.488","0.01%"
"26-08-2014","8.487","8.487","8.487","8.487","0.43%"
"25-08-2014","8.451","8.451","8.451","8.451","-0.15%"
"22-08-2014","8.464","8.464","8.464","8.464","-0.58%"
"21-08-2014","8.513","8.513","8.513","8.513","0.42%"
"20-08-2014","8.477","8.477","8.477","8.477","-3.21%"
"19-08-2014","8.758","8.758","8.758","8.758","0.02%"
"14-08-2014","8.756","8.756","8.756","8.756","0.11%"
"13-08-2014","8.746","8.746","8.746","8.746","0.17%"
"12-08-2014","8.731","8.731","8.731","8.731","0.02%"
"11-08-2014","8.729","8.729","8.729","8.729","-0.35%"
"10-08-2014","8.760","8.760","8.760","8.760","0.00%"
"08-08-2014","8.760","8.760","8.760","8.760","-0.32%"
"07-08-2014","8.788","8.788","8.788","8.788","0.63%"
